season_year,estimated_week,team_code,change_type,player_name,draft_round,draft_pick,confidence,estimation_method
2016,2,GFM,dropped,Arian Foster,7.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,4,GFM,dropped,Rob Gronkowski,1.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,9,GFM,dropped,Josh Doctson,13.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,9,GFM,dropped,Robert Griffin III,15.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,2,GFM,dropped,Zach Miller,14.0,10.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,16,GFM,dropped,Sammie Coates,11.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,9,GFM,dropped,Eric Decker,5.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,5,GFM,dropped,Brandon McManus,16.0,10.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,MXLB,added,Ravens D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,15,MXLB,added,Julius Thomas,,,low,weekly_distribution_weighting
2016,17,MXLB,added,DeSean Jackson,,,low,weekly_distribution_weighting
2016,2,MXLB,added,Charcandrick West,,,low,weekly_distribution_weighting
2016,9,MXLB,added,Chris Thompson,,,low,weekly_distribution_weighting
2016,12,MXLB,added,Tyreek Hill,,,low,weekly_distribution_weighting
2016,12,MXLB,added,Robert Kelley,,,low,weekly_distribution_weighting
2016,9,MXLB,added,J.J. Nelson,,,low,weekly_distribution_weighting
2016,8,MXLB,added,Tyrell Williams,,,low,weekly_distribution_weighting
2016,7,MXLB,dropped,Panthers D/ST,9.0,4.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,11,MXLB,dropped,DeVante Parker,6.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,10,MXLB,dropped,Kevin White,8.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,8,MXLB,dropped,Russell Wilson,3.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,4,MXLB,dropped,Kenneth Dixon,10.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,15,MXLB,dropped,Jared Cook,14.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,2,MXLB,dropped,Darren McFadden,16.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,3,MXLB,dropped,Dorial Green-Beckham,12.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,3,MXLB,dropped,Adrian Peterson,1.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,10,BRIM,added,Steelers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,11,BRIM,added,Latavius Murray,,,low,weekly_distribution_weighting
2016,16,BRIM,added,Matt Ryan,,,low,weekly_distribution_weighting
2016,12,BRIM,added,Tyler Lockett,,,low,weekly_distribution_weighting
2016,10,BRIM,added,Mike Gillislee,,,low,weekly_distribution_weighting
2016,4,BRIM,added,Laquon Treadwell,,,low,weekly_distribution_weighting
2016,8,BRIM,added,Malcolm Mitchell,,,low,weekly_distribution_weighting
2016,14,BRIM,added,Cowboys D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,9,BRIM,added,Cole Beasley,,,low,weekly_distribution_weighting
2016,17,BRIM,dropped,Jaguars D/ST,10.0,1.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,1,BRIM,dropped,Adam Thielen,16.0,1.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,11,BRIM,dropped,Charles Clay,15.0,12.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,15,BRIM,dropped,Thomas Rawls,3.0,12.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,10,BRIM,dropped,Melvin Gordon,5.0,12.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,5,BRIM,dropped,Teddy Bridgewater,12.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,9,BRIM,dropped,A.J. Green,2.0,1.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,6,BRIM,dropped,Nelson Agholor,11.0,12.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,15,BRIM,dropped,Antonio Gates,8.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,14,SSS,added,Josh Lambo,,,low,weekly_distribution_weighting
2016,8,SSS,added,Marcus Mariota,,,low,weekly_distribution_weighting
2016,9,SSS,added,Kenny Britt,,,low,weekly_distribution_weighting
2016,9,SSS,added,Cameron Brate,,,low,weekly_distribution_weighting
2016,14,SSS,added,Taylor Gabriel,,,low,weekly_distribution_weighting
2016,15,SSS,added,Kenneth Dixon,,,low,weekly_distribution_weighting
2016,17,SSS,added,Travis Benjamin,,,low,weekly_distribution_weighting
2016,10,SSS,added,Dwayne Washington,,,low,weekly_distribution_weighting
2016,12,SSS,dropped,Chris Boswell,14.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,14,SSS,dropped,C.J. Anderson,4.0,5.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,13,SSS,dropped,Sammy Watkins,3.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,17,SSS,dropped,Shane Vereen,12.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,7,SSS,dropped,Terrance Williams,16.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,SSS,dropped,Jay Cutler,15.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,2,SSS,dropped,Tavon Austin,13.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,16,SSS,dropped,Dwayne Allen,11.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,12,PITB,added,Lions D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,7,PITB,added,Steven Hauschka,,,low,weekly_distribution_weighting
2016,11,PITB,added,Shane Vereen,,,low,weekly_distribution_weighting
2016,16,PITB,added,Matt Bryant,,,low,weekly_distribution_weighting
2016,11,PITB,added,Vernon Davis,,,low,weekly_distribution_weighting
2016,16,PITB,dropped,Eddie Lacy,3.0,1.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,11,PITB,dropped,Ricardo Lockette,16.0,12.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,14,PITB,dropped,Cowboys D/ST,14.0,12.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,5,PITB,dropped,Justin Forsett,9.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,15,PITB,dropped,Josh Brown,13.0,1.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,17,JAGB,added,Dontrelle Inman,,,low,weekly_distribution_weighting
2016,15,JAGB,added,Spencer Ware,,,low,weekly_distribution_weighting
2016,15,JAGB,added,Rams D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,2,JAGB,added,Davante Adams,,,low,weekly_distribution_weighting
2016,11,JAGB,added,Bilal Powell,,,low,weekly_distribution_weighting
2016,11,JAGB,dropped,Brock Osweiler,15.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,16,JAGB,dropped,Tyler Boyd,14.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,9,JAGB,dropped,Giovani Bernard,6.0,7.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,5,JAGB,dropped,Josh Gordon,8.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,14,JAGB,dropped,Darren Sproles,12.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,4,LNO,added,Dolphins D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,10,LNO,added,Dustin Hopkins,,,low,weekly_distribution_weighting
2016,2,LNO,added,Eric Ebron,,,low,weekly_distribution_weighting
2016,12,LNO,added,Chargers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,8,LNO,added,Cameron Meredith,,,low,weekly_distribution_weighting
2016,6,LNO,added,Mohamed Sanu,,,low,weekly_distribution_weighting
2016,3,LNO,dropped,Bengals D/ST,9.0,7.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,16,LNO,dropped,Steven Hauschka,13.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,3,LNO,dropped,James Starks,15.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,LNO,dropped,Tony Romo,12.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,5,LNO,dropped,Kamar Aiken,16.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,14,LNO,dropped,Devin Funchess,14.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,6,CHLK,added,Texans D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,9,CHLK,added,Charles Clay,,,low,weekly_distribution_weighting
2016,5,CHLK,added,Andy Dalton,,,low,weekly_distribution_weighting
2016,10,CHLK,added,Sebastian Janikowski,,,low,weekly_distribution_weighting
2016,1,CHLK,added,Rishard Matthews,,,low,weekly_distribution_weighting
2016,11,CHLK,added,Titans D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,8,CHLK,dropped,Vincent Jackson,11.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,7,CHLK,dropped,Benjamin Watson,16.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,11,CHLK,dropped,Ryan Tannehill,13.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,15,CHLK,dropped,Markus Wheaton,9.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,2,CHLK,dropped,Rams D/ST,14.0,4.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,5,CHLK,dropped,Will Fuller V,15.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,6,DKEG,added,Dennis Pitta,,,low,weekly_distribution_weighting
2016,7,DKEG,added,C.J. Fiedorowicz,,,low,weekly_distribution_weighting
2016,1,DKEG,added,Matt Asiata,,,low,weekly_distribution_weighting
2016,14,DKEG,added,Ty Montgomery,,,low,weekly_distribution_weighting
2016,8,DKEG,added,Packers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,3,DKEG,added,Will Fuller V,,,low,weekly_distribution_weighting
2016,14,DKEG,added,Mike Wallace,,,low,weekly_distribution_weighting
2016,3,DKEG,added,Kai Forbath,,,low,weekly_distribution_weighting
2016,7,DKEG,dropped,Cardinals D/ST,8.0,8.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2016,8,DKEG,dropped,Phillip Dorsett,13.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,14,DKEG,dropped,John Brown,6.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,11,DKEG,dropped,Charcandrick West,16.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,6,DKEG,dropped,Zach Ertz,9.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,8,DKEG,dropped,Jamaal Charles,2.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,4,DKEG,dropped,Karlos Williams,15.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,13,DKEG,dropped,Stephen Gostkowski,11.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,16,MRYJ,added,Sammy Watkins,,,low,weekly_distribution_weighting
2016,6,MRYJ,added,Ladarius Green,,,low,weekly_distribution_weighting
2016,5,MRYJ,added,Jamison Crowder,,,low,weekly_distribution_weighting
2016,4,MRYJ,added,Wendell Smallwood,,,low,weekly_distribution_weighting
2016,4,MRYJ,added,Tim Hightower,,,low,weekly_distribution_weighting
2016,5,MRYJ,added,Darren Sproles,,,low,weekly_distribution_weighting
2016,6,MRYJ,added,Caleb Sturgis,,,low,weekly_distribution_weighting
2016,9,MRYJ,dropped,Danny Woodhead,8.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,6,MRYJ,dropped,Ameer Abdullah,7.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,3,MRYJ,dropped,Marcus Mariota,13.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,14,MRYJ,dropped,Graham Gano,16.0,2.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,8,MRYJ,dropped,Clive Walford,15.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,16,MRYJ,dropped,Jeremy Maclin,6.0,2.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,15,MRYJ,dropped,Bilal Powell,12.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,12,WZRD,added,Jermaine Gresham,,,low,weekly_distribution_weighting
2016,8,WZRD,added,Giants D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,10,WZRD,added,Dan Carpenter,,,low,weekly_distribution_weighting
2016,8,WZRD,added,James White,,,low,weekly_distribution_weighting
2016,7,WZRD,added,Dak Prescott,,,low,weekly_distribution_weighting
2016,15,WZRD,added,Chandler Catanzaro,,,low,weekly_distribution_weighting
2016,4,WZRD,added,Terrelle Pryor Sr.,,,low,weekly_distribution_weighting
2016,14,WZRD,dropped,Jordan Cameron,15.0,2.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,11,WZRD,dropped,DeSean Jackson,6.0,11.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,2,WZRD,dropped,Blair Walsh,13.0,2.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,WZRD,dropped,Matt Ryan,12.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,9,WZRD,dropped,Mike Wallace,14.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,15,WZRD,dropped,Charles Johnson,16.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,WZRD,dropped,Torrey Smith,11.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,14,PCX,added,Jerick McKinnon,,,low,weekly_distribution_weighting
2017,4,PCX,added,Benjamin Watson,,,low,weekly_distribution_weighting
2017,13,PCX,added,Peyton Barber,,,low,weekly_distribution_weighting
2017,3,PCX,added,Dion Lewis,,,low,weekly_distribution_weighting
2017,6,PCX,added,Rams D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,12,PCX,added,Mohamed Sanu,,,low,weekly_distribution_weighting
2017,1,PCX,added,Ezekiel Elliott,,,low,weekly_distribution_weighting
2017,5,PCX,added,Alfred Morris,,,low,weekly_distribution_weighting
2017,1,PCX,added,Robbie Gould,,,low,weekly_distribution_weighting
2017,12,PCX,added,Ravens D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,4,PCX,dropped,Curtis Samuel,14.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,13,PCX,dropped,LeSean McCoy,1.0,7.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,7,PCX,dropped,Zay Jones,15.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,7,PCX,dropped,O.J. Howard,12.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,1,PCX,dropped,Jamison Crowder,8.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,1,PCX,dropped,Cameron Meredith,10.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,3,PCX,dropped,John Ross,13.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,3,PCX,dropped,Brandon Marshall,7.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,4,PCX,dropped,Darren Sproles,16.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,13,PCX,dropped,Jeremy Hill,11.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,9,GFM,added,Saints D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,3,GFM,added,LeSean McCoy,,,low,weekly_distribution_weighting
2017,6,GFM,added,Chris Boswell,,,low,weekly_distribution_weighting
2017,3,GFM,added,Charles Clay,,,low,weekly_distribution_weighting
2017,1,GFM,added,Stefon Diggs,,,low,weekly_distribution_weighting
2017,13,GFM,added,Amari Cooper,,,low,weekly_distribution_weighting
2017,6,GFM,added,Case Keenum,,,low,weekly_distribution_weighting
2017,17,GFM,added,Dede Westbrook,,,low,weekly_distribution_weighting
2017,16,GFM,added,Keelan Cole,,,low,weekly_distribution_weighting
2017,3,GFM,added,Panthers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,9,GFM,added,Danny Amendola,,,low,weekly_distribution_weighting
2017,10,GFM,dropped,Ameer Abdullah,5.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,1,GFM,dropped,Cardinals D/ST,12.0,3.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,12,GFM,dropped,Allen Robinson,4.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,16,GFM,dropped,Eric Decker,7.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,6,GFM,dropped,Jonathan Williams,10.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,6,GFM,dropped,Jameis Winston,8.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,17,GFM,dropped,Dalvin Cook,3.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,2,GFM,dropped,Todd Gurley II,2.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,8,GFM,dropped,D'Onta Foreman,16.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,8,GFM,dropped,De'Angelo Henderson,11.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,3,GFM,dropped,Donte Moncrief,9.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,3,MXLB,added,Kai Forbath,,,low,weekly_distribution_weighting
2017,10,MXLB,added,Colts D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,7,MXLB,added,Josh Gordon,,,low,weekly_distribution_weighting
2017,12,MXLB,added,Eli Manning,,,low,weekly_distribution_weighting
2017,9,MXLB,added,Jimmy Garoppolo,,,low,weekly_distribution_weighting
2017,10,MXLB,added,Nick Foles,,,low,weekly_distribution_weighting
2017,10,MXLB,dropped,C.J. Prosise,12.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,8,MXLB,dropped,Corey Davis,6.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,4,MXLB,dropped,Laquon Treadwell,14.0,10.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,2,MXLB,dropped,Carson Palmer,15.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,11,MXLB,dropped,Rob Kelley,13.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,8,BRIM,added,Ted Ginn Jr.,,,low,weekly_distribution_weighting
2017,1,BRIM,added,LeGarrette Blount,,,low,weekly_distribution_weighting
2017,10,BRIM,added,Jack Doyle,,,low,weekly_distribution_weighting
2017,2,BRIM,added,Ryan Grant,,,low,weekly_distribution_weighting
2017,17,BRIM,dropped,A.J. Derby,14.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,4,BRIM,dropped,Eddie Lacy,4.0,7.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,6,BRIM,dropped,Cole Beasley,15.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,16,SSS,added,Josh Lambo,,,low,weekly_distribution_weighting
2017,12,SSS,added,Chris Ivory,,,low,weekly_distribution_weighting
2017,5,SSS,added,Ben Roethlisberger,,,low,weekly_distribution_weighting
2017,12,SSS,added,Theo Riddick,,,low,weekly_distribution_weighting
2017,10,SSS,added,Redskins D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,11,SSS,added,Jesse James,,,low,weekly_distribution_weighting
2017,17,SSS,added,Corey Coleman,,,low,weekly_distribution_weighting
2017,6,SSS,added,Orleans Darkwa,,,low,weekly_distribution_weighting
2017,9,SSS,added,Marquise Goodwin,,,low,weekly_distribution_weighting
2017,4,SSS,dropped,Steelers D/ST,14.0,5.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,1,SSS,dropped,Chris Boswell,15.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,4,SSS,dropped,Hunter Henry,8.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,4,SSS,dropped,Jason Witten,13.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,8,SSS,dropped,Martavis Bryant,5.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,11,SSS,dropped,Chris Carson,12.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,6,SSS,dropped,Pierre Garcon,9.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,11,SSS,dropped,Willie Snead,10.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,8,SSS,dropped,Eli Manning,11.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,12,PITB,added,Sterling Shepard,,,low,weekly_distribution_weighting
2017,13,PITB,added,Nick Rose,,,low,weekly_distribution_weighting
2017,13,PITB,added,Devin Funchess,,,low,weekly_distribution_weighting
2017,12,PITB,added,Ed Dickson,,,low,weekly_distribution_weighting
2017,7,PITB,dropped,Terrelle Pryor Sr.,4.0,1.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,2,PITB,dropped,Anquan Boldin,12.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,16,PITB,dropped,Paul Perkins,8.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,5,PITB,dropped,Julian Edelman,6.0,1.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,17,JAGB,added,Patriots D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,13,JAGB,added,Jason Witten,,,low,weekly_distribution_weighting
2017,7,JAGB,added,Martavis Bryant,,,low,weekly_distribution_weighting
2017,11,JAGB,added,Will Fuller V,,,low,weekly_distribution_weighting
2017,16,JAGB,added,Eagles D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,9,JAGB,added,Blake Bortles,,,low,weekly_distribution_weighting
2017,17,JAGB,added,Mike Davis,,,low,weekly_distribution_weighting
2017,11,JAGB,added,Rod Smith,,,low,weekly_distribution_weighting
2017,2,JAGB,added,Jake Elliott,,,low,weekly_distribution_weighting
2017,10,JAGB,dropped,Torrey Smith,12.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,9,JAGB,dropped,Texans D/ST,11.0,5.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,7,JAGB,dropped,Andrew Luck,8.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,13,JAGB,dropped,Allen Hurns,14.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,9,JAGB,dropped,Jarvis Landry,4.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,2,JAGB,dropped,Ben Roethlisberger,10.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,3,JAGB,dropped,Coby Fleener,15.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,10,JAGB,dropped,Adrian Peterson,5.0,5.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,13,LNO,added,Lions D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,8,LNO,added,Tyler Kroft,,,low,weekly_distribution_weighting
2017,10,LNO,added,Samaje Perine,,,low,weekly_distribution_weighting
2017,6,LNO,added,Robby Anderson,,,low,weekly_distribution_weighting
2017,11,LNO,added,Jermaine Kearse,,,low,weekly_distribution_weighting
2017,17,LNO,added,Kenny Stills,,,low,weekly_distribution_weighting
2017,9,LNO,added,Tyler Lockett,,,low,weekly_distribution_weighting
2017,9,LNO,added,Wil Lutz,,,low,weekly_distribution_weighting
2017,14,LNO,added,Jared Cook,,,low,weekly_distribution_weighting
2017,14,LNO,added,Jonathan Stewart,,,low,weekly_distribution_weighting
2017,3,LNO,dropped,Sammy Watkins,5.0,2.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,5,LNO,dropped,Tyler Eifert,8.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,12,LNO,dropped,Andy Dalton,13.0,2.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,2,LNO,dropped,Kenny Britt,11.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,10,LNO,dropped,Mike Wallace,14.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,5,LNO,dropped,Panthers D/ST,12.0,11.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,6,LNO,dropped,Wendell Smallwood,10.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,2,LNO,dropped,Dan Bailey,15.0,2.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,5,LNO,dropped,David Johnson,1.0,2.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,4,CHLK,added,Jamaal Williams,,,low,weekly_distribution_weighting
2017,4,CHLK,added,Nelson Agholor,,,low,weekly_distribution_weighting
2017,11,CHLK,added,Rex Burkhead,,,low,weekly_distribution_weighting
2017,7,CHLK,added,JuJu Smith-Schuster,,,low,weekly_distribution_weighting
2017,16,CHLK,added,Austin Ekeler,,,low,weekly_distribution_weighting
2017,16,CHLK,added,Harrison Butker,,,low,weekly_distribution_weighting
2017,1,CHLK,added,Damien Williams,,,low,weekly_distribution_weighting
2017,12,CHLK,added,Paul Richardson,,,low,weekly_distribution_weighting
2017,1,CHLK,added,Titans D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,15,CHLK,dropped,Samaje Perine,9.0,4.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,9,CHLK,dropped,LeGarrette Blount,6.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,6,CHLK,dropped,Odell Beckham Jr.,1.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,8,CHLK,dropped,Dustin Hopkins,15.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,9,CHLK,dropped,Kenny Golladay,13.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,11,CHLK,dropped,Jamaal Charles,14.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,6,CHLK,dropped,Jonathan Stewart,12.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,13,CHLK,dropped,Broncos D/ST,10.0,9.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,17,DKEG,added,Phillip Dorsett,,,low,weekly_distribution_weighting
2017,5,DKEG,added,Robert Woods,,,low,weekly_distribution_weighting
2017,12,DKEG,added,Packers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,17,DKEG,added,Jameis Winston,,,low,weekly_distribution_weighting
2017,10,DKEG,added,Kenyan Drake,,,low,weekly_distribution_weighting
